,Neutrophils,Monocytes,CD4
7:102637213:-,0.0319500869668873,0.116986932038084,0.019580407530938
7:102637230:-,0.0319500869668873,0.116986932038084,0.019580407530938
7:102637274:-,0.0319500869668873,0.116986932038084,0.019580407530938
7:102637284:-,0.0319500869668873,0.116986932038084,0.019580407530938
7:102637313:-,0.0319500869668873,0.116986932038084,0.019580407530938
7:102637333:-,0.0319500869668873,0.116986932038084,0.019580407530938
7:139047444:-,211.65218431642532,68.15703782368244,318.4578352284153
7:156970053:+,0.9278645448530431,20.574591447595665,49.2778448650939
7:17344729:+,2.3131886809279307,241.25472024342147,47.64675918682632
7:17344812:+,2.3131886809279307,241.25472024342147,47.64675918682632
7:17344889:+,2.3131886809279307,241.25472024342147,47.64675918682632
7:17345061:+,2.3131886809279307,241.25472024342147,47.64675918682632
7:17345105:+,2.3131886809279307,241.25472024342147,47.64675918682632
7:17345149:+,2.3131886809279307,241.25472024342147,47.64675918682632
7:17345193:+,2.3131886809279307,241.25472024342147,47.64675918682632
7:17345255:+,2.3131886809279307,241.25472024342147,47.64675918682632
7:17345257:+,2.3131886809279307,241.25472024342147,47.64675918682632
7:17345262:+,2.3131886809279307,241.25472024342147,47.64675918682632
7:35633383:-,103.66479323767462,49.0622528473162,122.62175440296537
7:39950702:+,72.34400808585536,59.44087291466342,131.5593122452565
7:39950744:+,72.34400808585536,59.44087291466342,131.5593122452565
7:39950927:+,72.34400808585536,59.44087291466342,131.5593122452565
7:39950978:+,72.34400808585536,59.44087291466342,131.5593122452565
7:39950990:+,72.34400808585536,59.44087291466342,131.5593122452565
7:44578827:-,35.641078014103286,70.61939283217639,150.5762796384229
7:44801787:+,10.728696595473355,202.8702326370384,269.9134576958384
7:44801919:+,10.728696595473355,202.8702326370384,269.9134576958384
7:44801989:+,10.728696595473355,202.8702326370384,269.9134576958384
7:44802248:+,10.728696595473355,202.8702326370384,269.9134576958384
7:44802257:+,10.728696595473355,202.8702326370384,269.9134576958384
7:44802331:+,10.728696595473355,202.8702326370384,269.9134576958384
7:44802370:+,10.728696595473355,202.8702326370384,269.9134576958384
7:44802499:+,10.728696595473355,202.8702326370384,269.9134576958384
7:44832905:-,32.587034514143504,54.02433019504575,73.79929126631684
7:44833227:-,32.587034514143504,54.02433019504575,73.79929126631684
7:44833452:-,32.587034514143504,54.02433019504575,73.79929126631684
7:5621314:-,51.704561866309575,76.20615294189363,213.9354936281489
7:5622560:-,51.704561866309575,76.20615294189363,213.9354936281489
7:66153558:+,20.041202908468836,42.68357646785957,36.22879500747037
7:66153601:+,20.041202908468836,42.68357646785957,36.22879500747037
7:66153798:+,20.041202908468836,42.68357646785957,36.22879500747037
7:66153992:+,20.041202908468836,42.68357646785957,36.22879500747037
7:66154040:+,20.041202908468836,42.68357646785957,36.22879500747037
7:66154341:+,20.041202908468836,42.68357646785957,36.22879500747037
7:66154378:+,20.041202908468836,42.68357646785957,36.22879500747037
7:7245841:+,71.50995416228403,57.08947922395371,82.50767087033006
7:7246187:+,71.50995416228403,57.08947922395371,82.50767087033006
7:7246204:+,71.50995416228403,57.08947922395371,82.50767087033006
7:88277747:-,600.1592180989286,35.419668836133006,0.2344189126514446
7:99574489:+,28.90950597570798,78.8921011920107,103.9168235822044
7:99574502:+,28.90950597570798,78.8921011920107,103.9168235822044
7:99574503:+,28.90950597570798,78.8921011920107,103.9168235822044
7:99575318:+,28.90950597570798,78.8921011920107,103.9168235822044
8:102829408:-,97.06536573249784,185.23312258869865,140.8207496122437
8:11842703:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11842708:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11842721:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11842733:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11842741:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11842744:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11842751:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11842774:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11842853:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11842863:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11842909:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11843016:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11843166:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11843167:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11843175:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11843813:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11843847:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11843909:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11843919:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11843931:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11843948:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11843970:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11843994:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11843999:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11844020:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:11844026:-,76.07959678432002,1040.2636366640656,136.11385591263237
8:30678435:-,53.15614418969737,81.55653696578317,40.43163868682272
8:30678462:-,53.15614418969737,81.55653696578317,40.43163868682272
8:30678560:-,53.15614418969737,81.55653696578317,40.43163868682272
8:30678607:-,53.15614418969737,81.55653696578317,40.43163868682272
8:30678892:-,53.15614418969737,81.55653696578317,40.43163868682272
8:30678932:-,53.15614418969737,81.55653696578317,40.43163868682272
8:30679085:-,53.15614418969737,81.55653696578317,40.43163868682272
8:38264244:-,3.5567606122785884,11.319094823152833,24.050385445871
8:38970717:+,133.95580053884092,75.56884027911705,82.9574632194967
8:38970747:+,133.95580053884092,75.56884027911705,82.9574632194967
8:38971691:+,133.95580053884092,75.56884027911705,82.9574632194967
8:38971700:+,133.95580053884092,75.56884027911705,82.9574632194967
8:38971825:+,133.95580053884092,75.56884027911705,82.9574632194967
8:38971933:+,133.95580053884092,75.56884027911705,82.9574632194967
8:38972217:+,133.95580053884092,75.56884027911705,82.9574632194967
8:38972234:+,133.95580053884092,75.56884027911705,82.9574632194967
8:38972255:+,133.95580053884092,75.56884027911705,82.9574632194967
8:38972290:+,133.95580053884092,75.56884027911705,82.9574632194967
8:38972458:+,133.95580053884092,75.56884027911705,82.9574632194967
8:38972976:+,133.95580053884092,75.56884027911705,82.9574632194967
8:38973016:+,133.95580053884092,75.56884027911705,82.9574632194967
8:38973066:+,133.95580053884092,75.56884027911705,82.9574632194967
8:97728665:+,20.91661724515263,204.2664628934707,171.28916074003956
8:97728671:+,20.91661724515263,204.2664628934707,171.28916074003956
8:97729161:+,20.91661724515263,204.2664628934707,171.28916074003956
8:97729188:+,20.91661724515263,204.2664628934707,171.28916074003956
9:112224150:-,429.3249749291414,209.3967476163626,254.31476188722115
9:114337101:-,858.6194368819542,368.855370274801,740.8766742069404
9:120601926:-,1024.8693027751715,450.160700520191,52.97913238188725
9:123380441:-,41.20985244509205,141.75634881512062,25.921089753458062
9:129809391:+,73.53357909674206,44.7115586453203,17.189676040656042
9:131497876:+,46.11151168355613,136.71339986114856,352.43712526170054
9:133362695:-,57.8064870152368,146.39171061935656,120.15591207671888
9:134905623:-,352.16457932883225,5633.147724153185,1.1604136131082852
9:134906088:-,352.16457932883225,5633.147724153185,1.1604136131082852
9:134906133:-,352.16457932883225,5633.147724153185,1.1604136131082852
9:134906167:-,352.16457932883225,5633.147724153185,1.1604136131082852
9:134906213:-,352.16457932883225,5633.147724153185,1.1604136131082852
9:134906813:-,352.16457932883225,5633.147724153185,1.1604136131082852
9:134906826:-,352.16457932883225,5633.147724153185,1.1604136131082852
9:134907065:-,352.16457932883225,5633.147724153185,1.1604136131082852
9:136441102:-,83.41213593983736,112.7798644690319,147.77610705717174
9:136441170:-,83.41213593983736,112.7798644690319,147.77610705717174
9:32456319:-,0.3124248637321007,0.0783004307449152,0.2215560811765077
9:32456414:-,0.3124248637321007,0.0783004307449152,0.2215560811765077
9:32456450:-,0.3124248637321007,0.0783004307449152,0.2215560811765077
9:32456454:-,0.3124248637321007,0.0783004307449152,0.2215560811765077
9:37503348:+,0.1664701891279213,7.5246646888882625,43.7214735678791
9:37503369:+,0.1664701891279213,7.5246646888882625,43.7214735678791
9:37503394:+,0.1664701891279213,7.5246646888882625,43.7214735678791
9:37503492:+,0.1664701891279213,7.5246646888882625,43.7214735678791
9:37503540:+,0.1664701891279213,7.5246646888882625,43.7214735678791
9:78272287:+,0.8180595015999195,4.166884482724679,30.476367318819417
9:86027282:-,0.988361508099746,45.07920995762051,9.142944756659778
X:101009677:-,7.046060124808497,21.5834632416473,71.28437927077509
X:101009678:-,7.046060124808497,21.5834632416473,71.28437927077509
X:101010295:-,7.046060124808497,21.5834632416473,71.28437927077509
X:101010359:-,7.046060124808497,21.5834632416473,71.28437927077509
X:108077913:+,0.1638503070932001,0.001,42.85005203076909
X:110174104:+,342.2095768850036,139.09594476402643,45.216119658737895
X:119539274:-,4.764055654455354,19.271661121030206,17.27780285252154
X:123913014:+,61.59736845462475,27.91738715409366,56.05442577893408
X:123913261:+,61.59736845462475,27.91738715409366,56.05442577893408
X:123913275:+,61.59736845462475,27.91738715409366,56.05442577893408
X:123913444:+,61.59736845462475,27.91738715409366,56.05442577893408
X:12922710:+,377.2393794804046,109.7892380159989,0.0807397342010988
X:12922721:+,377.2393794804046,109.7892380159989,0.0807397342010988
X:12922725:+,377.2393794804046,109.7892380159989,0.0807397342010988
X:154011114:-,59.15320154676641,265.0886842418297,138.7863330481742
X:154011235:-,59.15320154676641,265.0886842418297,138.7863330481742
X:154011308:-,59.15320154676641,265.0886842418297,138.7863330481742
X:154011335:-,59.15320154676641,265.0886842418297,138.7863330481742
X:154351581:-,492.225349828262,2386.539181051531,1778.3787309976933
X:154351588:-,492.225349828262,2386.539181051531,1778.3787309976933
X:15782971:+,1.3318449280831697,16.667210104500512,66.5834025500655
X:24077207:+,102.13600476823312,338.09247752820306,366.2183852607255
X:24077265:+,102.13600476823312,338.09247752820306,366.2183852607255
X:2906197:-,7.917505544432031,75.7705918579988,2.772048127596807
X:46604578:-,6.305314938597295,6.333434794893547,8.927731743394599
X:46605078:-,6.305314938597295,6.333434794893547,8.927731743394599
X:46881375:+,163.21676175661298,60.61909566070111,8.920208225521648
X:48577959:+,88.0088555474629,532.6637092220773,503.73260450496207
X:54563646:+,33.42511630059393,34.17517584981544,37.15647511165752
X:77827509:-,27.395054118540315,69.81025718798587,58.48663491531818
X:77828076:-,27.395054118540315,69.81025718798587,58.48663491531818
X:77828077:-,27.395054118540315,69.81025718798587,58.48663491531818
X:77828119:-,27.395054118540315,69.81025718798587,58.48663491531818
X:77828225:-,27.395054118540315,69.81025718798587,58.48663491531818
X:77828466:-,27.395054118540315,69.81025718798587,58.48663491531818
X:77828483:-,27.395054118540315,69.81025718798587,58.48663491531818
X:77828503:-,27.395054118540315,69.81025718798587,58.48663491531818
X:77828544:-,27.395054118540315,69.81025718798587,58.48663491531818
